latitude,longitude,elevation_m,bearing_deg
12.884161,79.787124,68,236.29835619032622
12.883399,79.785952,69,238.4084953654566
12.881881,79.78342,69,240.83845662909255
12.878232,79.776712,71,242.1731656812898
12.877967,79.776197,71,246.5750035952732
12.877763,79.775714,73,250.99429800002926
12.877534,79.775032,73,254.29845426690798
12.877383,79.774481,72,255.92336540467142
12.877174,79.773626,72,255.75737939280395
12.87664,79.771468,76,253.5906072381905
12.876342,79.77043,77,255.73861728161125
12.876314,79.770317,77,254.66029837035234
12.876053,79.769341,77,256.00085025070985
12.875686,79.767831,79,253.70890656058373
12.875384,79.766771,78,256.6362809830896
12.875211,79.766024,80,261.7129121468729
12.87507,79.765031,78,265.2726541704334
12.875023,79.764448,76,267.0480135581849
12.874504,79.754128,79,266.08384429874786
12.874441,79.753184,78,263.8955897019401
12.874006,79.749012,77,263.36828611000556
12.87373,79.746577,78,264.33482316397647
12.873636,79.745605,77,264.07296860215666
12.873203,79.741327,76,266.96289048978866
12.873191,79.741095,76,268.0306080922099
12.873093,79.738172,76,266.6769749437276
12.872837,79.73365,75,266.20984077985725
12.872806,79.73317,76,267.11707337611693
12.872749,79.732009,75,263.41142015179014
12.872665,79.731263,76,260.5854222461705
12.872445,79.729902,76,259.9529172862085
12.87197,79.727152,77,259.1651273905417
12.871369,79.723931,78,259.21435041081753
12.87133,79.723721,78,259.4148773079107
12.871058,79.722228,81,262.63260320408017
12.871028,79.72199,81,262.09891348838755
12.871005,79.72182,81,264.01693156113754
12.870911,79.7209,80,266.1200984297536
12.87079,79.71907,84,268.9184815460519
12.870781,79.718581,84,272.4401464217969
12.870795,79.718244,84,276.19280839664
12.870892,79.717327,82,278.7647620580452
12.871016,79.716502,89,278.6862033009061
12.871037,79.716361,89,278.172412402785
12.871205,79.715161,87,272.93619064823395
12.871266,79.713941,86,269.2164732674744
12.871259,79.713416,86,266.55612466714746
12.871099,79.710689,87,267.1660401560106
12.871031,79.70928,88,273.65986075734514
12.871058,79.708847,86,277.8454268955954
12.871076,79.708713,86,290.5236779336854
12.871253,79.708228,85,295.5606788607332
12.871405,79.707902,85,292.7269105181724
12.871846,79.706822,85,291.1246414774479
12.872017,79.706368,85,289.25595551326063
12.872363,79.705352,84,283.49402965691405
12.872596,79.704356,85,282.36330661227385
12.872899,79.702938,85,279.4760227002355
12.87305,79.70201,83,274.172840236001
12.8731,79.701307,85,272.32180358833466
12.873163,79.699713,86,274.48874966706387
12.873178,79.699517,86,275.33343536344614
12.873262,79.698594,86,278.1730856504321
12.873627,79.695987,85,279.4691159101392
12.8738,79.694923,87,277.5800595265442
12.873999,79.693389,89,274.9920855969315
12.874038,79.692931,89,272.2219967315269
12.874113,79.690948,90,272.5279272444503
12.874147,79.690158,89,272.34942476947424
12.8743,79.686332,88,273.7571225770015
12.874366,79.685301,89,273.69341327986075
12.874412,79.68457,89,271.7392945354705
12.874449,79.68332,91,270.7806215968739
12.874472,79.681588,91,268.5413087215555
12.874447,79.680581,93,267.63326682084556
12.874376,79.678819,90,267.44640717661224
12.874153,79.673691,92,263.5531208710412
12.874076,79.672992,92,261.12252986718084
12.873801,79.671186,93,259.78223792205455
12.873691,79.67056,92,253.17077854358672
12.873622,79.670326,92,246.77322325358102
12.873499,79.670032,92,258.8065932946381
12.873036,79.667632,92,261.50332127281047
12.872864,79.666451,91,262.6428444884176
12.87272,79.665307,92,264.6990803880093
12.872684,79.664909,94,263.8018779157486
12.872502,79.66319,93,278.91188589890123
12.872598,79.662562,93,263.7372714707402
12.872272,79.659515,96,262.34420266693314
12.872169,79.658729,98,259.1131892495071
12.871944,79.657529,96,256.0592990698658
12.87174,79.656686,98,253.71342384404994
12.871327,79.655236,97,254.59805271093273
12.87094,79.653795,99,253.21772703472362
12.870145,79.651091,96,255.97642565708776
12.869855,79.6499,95,255.4633691769567
12.869583,79.648824,94,258.77941516623343
12.869501,79.6484,94,263.9898489499308
12.869466,79.648059,95,270.3787673382281
12.869471,79.647283,99,275.730307149936
12.869507,79.646915,99,283.6731644964406
12.869798,79.645688,96,281.8462388027825
12.870017,79.644617,99,284.093341477749
12.870483,79.642713,98,284.5860379855152
12.870707,79.64183,99,287.0597524825236
12.871098,79.640523,99,284.1625136738901
12.871513,79.638836,94,286.7013618031022
12.87163,79.638436,94,287.92525913036366
12.871893,79.637602,98,291.64037860073137
12.872238,79.63671,97,288.1879931505521
12.872369,79.636301,95,285.910485068548
12.872506,79.635808,95,280.6975133637775
12.872599,79.635303,95,277.30677540429514
12.872639,79.634983,95,272.74625289362336
12.872727,79.633101,99,276.25681761587487
12.8728,79.632418,98,282.2969385667112
12.872885,79.632018,98,285.3054051730967
12.873028,79.631482,98,287.9600405542439
12.873265,79.630732,98,289.33846011292474
12.873732,79.629367,100,290.30662728370766
12.874162,79.628175,101,287.44791195448585
12.874344,79.627581,102,281.38672282373483
12.874451,79.627036,98,277.0286988730238
12.874526,79.626412,98,274.8646914665983
12.874545,79.626183,98,268.4401074240779
12.874527,79.625505,98,265.3500271445561
12.874365,79.623462,96,266.1644308855826
12.874218,79.621213,100,265.5731252031468
12.87421,79.621107,100,266.49416596359623
12.87414,79.619935,99,267.77503739713296
12.87408,79.618351,99,270.00003999421267
12.87408,79.617992,99,273.82322390589303
12.8741,79.617685,99,279.8124480273699
12.874216,79.616997,101,286.6818349284217
12.87432,79.616641,103,292.84362671381496
12.874474,79.616266,103,297.2800517685132
12.874658,79.6159,103,300.8203925897467
12.874854,79.615563,103,309.6379387516929
12.875089,79.615272,104,313.2072862588422
12.875632,79.614679,103,314.376470805945
12.876769,79.613487,109,308.76766356967784
12.876888,79.613335,109,306.81694145735025
12.877212,79.612891,104,299.0680245073114
12.877529,79.612306,107,292.4747743862896
12.877627,79.612063,107,287.13774101519346
12.877976,79.610902,107,285.30678082043426
12.87848,79.609013,107,287.01120871187715
12.878871,79.607702,108,290.096167558006
12.879085,79.607102,108,291.8796438940156
12.879278,79.606609,107,294.2466999977786
12.879541,79.60601,107,295.27989476282244
12.879756,79.605543,105,297.727954249556
12.880169,79.604737,107,296.1887514442753
12.880682,79.603667,107,301.5649792922492
12.8809,79.603303,109,297.1536144645664
12.880932,79.603239,109,300.86567558275556
12.881965,79.601466,107,297.3087216685483
12.882418,79.600566,107,292.25535842230767
12.88286,79.599458,107,298.1148545373694
12.88306,79.599074,107,302.81406755372285
12.88317,79.598899,107,307.3247613548427
12.883419,79.598564,108,311.32448262541345
12.883563,79.598396,108,317.2340246180454
12.883895,79.598081,108,323.2340254845604
12.884062,79.597953,108,327.9188229300411
12.884471,79.59769,108,330.9532647090405
12.884722,79.597547,108,330.2226713127651
12.887085,79.59616,107,330.2451473612193
12.887999,79.595624,105,330.09699673823906
12.888238,79.595483,105,329.90787616324167
12.889143,79.594945,106,324.76039666275193
12.889321,79.594816,106,319.932313701809
12.889496,79.594665,106,315.44703632495407
12.889797,79.594361,106,308.5502016888513
12.890058,79.594025,107,301.9162970592711
12.890313,79.593605,107,297.1137943743668
12.890598,79.593034,109,296.5707772319183
12.892452,79.589231,110,295.10144933940364
12.893142,79.58772,108,293.1289756327216
12.893371,79.58717,111,291.1085362352504
12.893949,79.585634,110,290.2485855131969
12.894054,79.585342,110,285.2063354475172
12.89424,79.58464,111,282.4356924407991
12.89491,79.581523,112,284.8880662047353
12.895342,79.579856,111,285.69609155446926
12.895863,79.577954,110,285.41867049867733
12.895995,79.577463,109,282.66275940008046
12.896154,79.576737,109,278.4121687220064
12.896329,79.575523,112,278.18435028698207
12.896652,79.573219,111,278.07008048874366
12.896669,79.573096,111,278.3096203365721
12.897205,79.569331,110,276.8511694297048
12.897231,79.569109,110,278.4973490339421
12.897486,79.567358,111,280.44061733790267
12.897886,79.565131,114,275.4936842293473
12.897943,79.564523,115,271.07475471299074
12.898,79.561405,114,272.83696079407576
12.898166,79.557968,113,273.6687075553393
12.898194,79.55752,113,273.1779608351503
12.898413,79.553473,116,270.8868874483794
12.898441,79.551617,114,270.19525052816897
12.898445,79.550412,115,268.82487098205854
12.898394,79.547862,116,268.53860178287397
12.898315,79.544686,120,268.5057802116825
12.898278,79.543231,116,269.23564783861804
12.898254,79.541386,118,268.10167705996315
12.898214,79.540148,117,266.7911531789526
12.89813,79.538611,118,267.9824976829383
12.897992,79.534593,118,267.82407726317916
12.897984,79.534377,118,273.3791088373852
12.898024,79.533682,120,278.26340242702844
12.898118,79.533018,119,277.99952775987776
12.898138,79.532872,119,282.5529954258432
12.898464,79.53137,120,277.42410003999163
12.898527,79.530874,120,272.14513983557646
12.898545,79.530381,122,267.64338435941175
12.898504,79.529359,120,266.49842926900163
12.898364,79.527012,119,265.7989409485314
12.898276,79.525783,121,259.4515265082812
12.898056,79.524571,121,264.7390424229021
12.897978,79.523702,121,267.2963393660392
12.897732,79.518359,121,268.1036573001145
12.897678,79.516686,122,269.15581347687265
12.89766,79.515433,119,267.998388070445
12.897643,79.514934,120,268.0331122606344
12.897502,79.510723,123,267.4643854266351
12.897429,79.509032,126,263.45426554270296
12.897345,79.508281,125,263.4699890812506
12.897213,79.507098,124,259.7472953391321
12.897146,79.506718,124,260.87782952512686
12.896616,79.503332,125,260.3186666321455
12.896391,79.501979,124,261.91462243652944
12.896269,79.501098,124,267.54060766622325
12.896209,79.499665,125,268.86842910729683
12.896194,79.498886,123,275.65123095047056
12.896243,79.498378,123,284.8285028730314
12.896387,79.49782,125,289.92866706162096
12.896651,79.497073,124,292.15400052207224
12.89815,79.493296,124,294.5702134047023
12.899573,79.490103,123,294.5768721401363
12.90056,79.487889,124,300.73557816898983
12.90123,79.486733,123,300.7078159454446
12.901318,79.486581,123,300.7474755600955
12.901888,79.485598,124,294.03318040931333
12.902204,79.484871,124,281.86344737837373
12.902333,79.484241,124,270.48840180191826
12.902341,79.483278,123,268.7814892679306
12.902296,79.481108,125,267.3330444738508
12.902253,79.480161,127,264.858766475262
12.902004,79.477322,127,263.94202976523565
12.901986,79.477148,127,264.3746784203963
12.901634,79.473482,130,264.48695155723277
12.90133,79.470251,127,265.72455424121995
12.900766,79.462513,130,265.11743728770756
12.900537,79.459763,133,266.26321138008643
12.900496,79.459119,136,266.12616816137313
12.900124,79.453484,138,266.88745180001627
12.900072,79.452503,142,270.9042366051122
12.900074,79.452373,143,272.00757141716264
12.900137,79.450529,142,272.4910470986966
12.900267,79.447463,140,272.93368186130505
12.900454,79.443719,140,272.82561486754093
12.900468,79.443428,140,272.36094583608394
12.900511,79.442358,146,272.64596342021616
12.900561,79.441248,144,273.83754058471607
12.900727,79.438709,146,276.04515034189893
12.900839,79.437624,143,278.03240302299605
12.900902,79.437166,142,278.0692059468432
12.901122,79.435574,143,280.58221228617884
12.901588,79.433015,140,279.9215343746654
12.902413,79.428176,141,281.6666116825466
12.902731,79.426596,141,282.8332249607871
12.903017,79.425308,141,282.84280180545704
12.903155,79.424687,142,286.44680442772517
12.903742,79.422647,142,287.33334212421863
12.904052,79.421628,141,281.1373174853186
12.904213,79.420789,146,276.1175303625552
12.904386,79.419133,148,276.7866286119756
12.904415,79.418883,148,287.7366179560547
12.904733,79.417863,149,291.6340615833138
12.904808,79.417669,149,290.80288828028887
12.905105,79.416867,148,291.34212040227493
12.90604,79.414412,145,292.1536471291417
12.906798,79.412502,148,291.65243888556915
12.906887,79.412272,150,291.50950604736926
12.907633,79.41033,150,288.7735082698993
12.908017,79.409171,152,285.7374849737738
12.908738,79.406546,153,285.1608804104766
12.909103,79.405164,158,287.6306903396386
12.909309,79.404499,159,292.87063286330294
12.909545,79.403925,158,296.17548821556534
12.910164,79.402633,157,293.73446439036366
12.910311,79.40229,153,291.38820319462883
12.910424,79.401994,153,293.22788188934567
12.910529,79.401743,153,296.10427517405367
12.91103,79.400694,151,303.00159200051405
12.911099,79.400585,151,298.3677899677984
12.911849,79.39916,153,299.49512058557144
12.91332,79.396492,153,299.66228974075227
12.914423,79.394505,157,298.62574240335505
12.915845,79.391832,160,296.57615797925075
12.916061,79.391389,160,277.9412438383818
12.916123,79.390933,160,293.65978742183484
12.916243,79.390652,155,290.0534856908283
12.916787,79.389123,150,283.79746457333823
12.916877,79.388747,150,278.5631100170003
12.916936,79.388345,150,273.4295493063829
12.916961,79.387917,150,267.63254468402624
12.916934,79.387247,150,259.5809485787079
12.916846,79.386756,150,254.62377353352014
12.916794,79.386562,151,255.61430965144345
12.916778,79.386498,151,339.8656320205477
12.916996,79.386416,151,336.5211334004517
12.917548,79.38617,151,341.4298343736766
12.917783,79.386089,151,335.10216222866666
12.91793,79.386019,151,321.8073562004272
12.91807,79.385906,151,8.863904722422376
12.91817,79.385922,151,291.8344708323524
12.918541,79.384972,151,289.90360722020245
12.919028,79.383592,152,276.10016635657973
12.919038,79.383496,152,290.9482451237309
12.919513,79.382223,155,290.4684686244583
12.919903,79.381151,158,292.8268643745694
12.920015,79.380878,157,293.75637355708193
12.920302,79.380209,160,297.4604819995262
12.920651,79.37952,161,298.1513035975241
12.920893,79.379056,161,298.99807364625065
12.921081,79.378708,161,298.3086816202627
12.92127,79.378348,161,298.02451214004464
12.921491,79.377922,163,296.8965583281458
12.921712,79.377475,166,297.65033702708604
12.921904,79.377099,166,299.00820232694264
12.922071,79.37679,166,300.52079816366563
12.922252,79.376475,165,298.99484301311486
12.922817,79.375429,167,298.4947433893502
12.923199,79.374707,164,295.0415757963399
12.923301,79.374483,164,289.4385194651566
12.923398,79.374201,166,284.3254092441891
12.923624,79.373293,170,282.5853096110368
12.923943,79.371827,167,287.2559315307678
12.924042,79.3715,168,294.1442495157295
12.924087,79.371397,168,314.46167432256726
12.924153,79.371328,168,301.74669611473684
12.924744,79.370348,169,286.87649009109987
12.924888,79.369861,172,278.53340693795485
12.924925,79.369608,172,278.69565842987134
12.924973,79.369286,172,274.1605949213946
12.925059,79.368073,171,274.1517536479258
12.925111,79.367338,173,274.149024766011
12.925215,79.365867,175,274.00170838759846
12.925302,79.364591,178,274.037798025681
12.925345,79.363966,176,274.33638821928605
12.925394,79.363303,175,274.31229621267687
12.925455,79.362473,173,272.1562885170802
12.925471,79.362037,173,272.10337642925464
12.925519,79.360696,170,272.0985581015195
12.925526,79.3605,170,266.1764897199098
12.925452,79.359364,170,262.6581362942152
12.925425,79.359149,169,266.08708278530804
12.925421,79.359089,169,266.74835372271326
12.925387,79.358475,169,268.64585006587333
12.925367,79.357607,167,273.4055854408317
12.925396,79.357107,169,274.7157989094225
12.925412,79.356908,169,272.89460524152753
12.925436,79.356421,170,273.6104675876427
12.925547,79.354616,164,269.3564536121137
12.925541,79.354068,165,257.22479864075643
12.925501,79.353887,165,267.93084428107505
12.925453,79.352524,166,271.55117690584575
12.925462,79.352183,169,275.3896103972322
12.925478,79.352009,169,291.6576346704004
12.925663,79.351531,168,295.74243239927944
12.926015,79.350782,172,294.07004260804325
12.926143,79.350488,172,294.17412848214724
12.926199,79.35036,172,294.3509434817092
12.92642,79.349859,169,291.65138855497577
12.926615,79.349355,169,289.26840439094815
12.926815,79.348768,170,293.0412796970521
12.926929,79.348493,170,292.1458487923256
12.927096,79.348072,169,294.68728539163976
12.927221,79.347793,169,290.694955573101
12.928133,79.345316,165,290.4602553325305
12.928205,79.345118,165,291.37101894322353
12.928578,79.34414,164,290.76563947364843
12.928697,79.343818,164,291.46820835013693
12.929055,79.342884,164,289.6817972552285
12.929245,79.342339,165,287.62402595651236
12.929615,79.341144,163,287.4296786962096
12.930208,79.339206,164,286.47257256942396
12.930291,79.338918,165,287.34185133378105
12.930403,79.33855,165,289.7221741611528
12.93049,79.338301,164,290.73320707700105
12.930528,79.338198,164,300.75481100622034
12.931344,79.336791,168,298.11853185253267
12.931832,79.335854,167,294.72601696150684
12.931889,79.335727,169,301.08666600260574
12.931946,79.33563,169,295.9708479384652
12.932087,79.335333,169,299.29207705930025
12.932163,79.335194,169,295.9523764708166
12.9322,79.335116,169,287.2100272844285
12.932232,79.33501,169,289.3347400151518
12.932839,79.333235,175,288.14265214488614
12.932999,79.332734,175,288.710039826776
12.933236,79.332016,175,289.9067809907955
12.93338,79.331608,178,290.94314180986225
12.933474,79.331356,178,318.2220452254944
12.933534,79.331301,178,292.01650322316675
12.933681,79.330928,178,302.413240197113
12.933819,79.330705,181,304.41602634211466
12.934026,79.330395,181,302.2931094462262
12.934188,79.330132,178,302.12351955886777
12.934229,79.330065,178,302.81938875849505
12.934251,79.33003,178,275.3289014616696
12.934263,79.329898,181,301.5411502920637
12.934531,79.32945,181,300.04722759628373
12.934836,79.328909,179,305.8673109977878
12.934972,79.328716,179,28.506879321439442
12.935103,79.328789,178,108.69445694597192
12.935072,79.328883,178,342.00233328105713
12.935153,79.328856,178,67.23013936442663
12.93518,79.328922,178,2.2251306507432105
12.935481,79.328934,178,278.67831839466015
12.935517,79.328692,178,308.0521052533758
12.935591,79.328595,178,279.685058513605
12.935674,79.328096,182,196.6931398317622
12.935531,79.328052,182,292.5463798247601
12.935881,79.327187,178,289.47540394762655
12.935952,79.326981,178,286.33884454114036
12.936236,79.325987,178,284.74265160314485
12.936365,79.325484,177,145.9910202932698
12.936326,79.325511,177,163.25401513431768
12.936177,79.325557,177,164.43944713484927
12.936058,79.325591,177,308.5339460055694
12.936221,79.325381,177,301.35709817833947
12.936338,79.325184,177,301.8154045064168
12.936572,79.324797,173,309.6825804088773
12.936834,79.324473,177,314.398831563675
12.937587,79.323684,178,318.67997553602333
12.937832,79.323463,178,326.05861738687196
12.938446,79.323039,179,352.0736606388683
12.938642,79.323011,179,337.3302290431337
12.939132,79.322801,179,313.88821025100486
12.939222,79.322705,182,334.8233039270769
12.939533,79.322555,182,343.20548400105434
12.939843,79.322459,183,348.93563479623185
12.940466,79.322334,183,352.6977988185615
12.941006,79.322263,184,353.1513233687194
12.941785,79.322167,187,349.83240187456056
12.942198,79.322091,187,345.8469044058327
12.942484,79.322017,187,342.38200311527294
12.942751,79.32193,188,337.3923256044436
12.943081,79.321789,188,338.83527827880476
12.943592,79.321586,190,338.6118392508289
12.94402,79.321414,190,336.3491060084295
12.944494,79.321201,189,333.39243538997124
12.945173,79.320852,186,332.8789166436158
12.94531,79.32078,185,333.34067754335354
12.945409,79.320729,185,332.36088746923286
12.945476,79.320693,185,333.19886028131583
12.946294,79.320269,186,334.02051535704027
12.946668,79.320082,185,347.82525074387274
12.946799,79.320053,185,328.9822950900533
12.947188,79.319813,185,333.27254398518346
12.948057,79.319364,186,333.25365884668196
12.94832,79.319228,186,321.6949599730687
12.948853,79.318796,187,313.0485349801043
12.949117,79.318506,187,312.9501899068114
12.949381,79.318215,189,300.4382128934322
12.949448,79.318098,189,300.5383806064366
12.949939,79.317244,186,291.5202534879676
12.950389,79.316073,186,288.3525120975726
12.950754,79.314944,181,283.5495545027852
12.950882,79.314399,185,283.54177356270424
12.951147,79.31327,186,283.5451458185123
12.951282,79.312695,186,283.5225620030745
12.951537,79.311607,181,283.32189166149413
12.951558,79.311516,181,283.5539294595282
12.951753,79.310686,184,283.58543360864235
12.951883,79.310134,184,283.530986738529
12.951955,79.309827,181,283.6329463836693
12.951968,79.309772,181,283.300595306365
12.952244,79.308574,177,293.316523492701
12.952441,79.308105,183,293.32128825524296
12.952562,79.307817,184,302.404663902192
12.952815,79.307408,183,302.4362429215301
12.95302,79.307077,183,307.180051108433
12.953567,79.306337,186,313.9491637216812
12.954901,79.304917,193,313.9235247010502
12.955222,79.304575,193,313.9551515087364
12.95558,79.304194,193,314.0280891562737
12.955775,79.303987,194,313.9088002756162
12.956063,79.30368,194,313.98567376066325
12.95657,79.303141,193,314.78908871924125
12.956659,79.303049,193,313.7413451728888
12.958071,79.301535,188,311.0211756580627
12.958472,79.301062,190,311.01432306150497
12.959901,79.299376,188,311.01320111865107
12.960657,79.298484,190,310.9998313356672
12.961056,79.298013,187,311.0215158299415
12.961457,79.29754,187,311.10885664080814
12.961565,79.297413,189,311.01614047011464
12.961743,79.297203,189,310.9859299902612
12.962091,79.296792,189,311.0308524492085
12.962331,79.296509,189,300.67821326758394
12.962368,79.296445,189,300.05407446806214
12.96273,79.295803,186,297.52369020847016
12.96286,79.295547,186,297.43273183977783
12.964246,79.292807,184,291.3337535881575
12.964611,79.291848,186,295.33296555159586
12.964784,79.291473,188,307.7705293024031
12.965043,79.29113,188,310.71315898575085
12.965282,79.290845,188,320.1577216036834
12.965602,79.290571,185,323.355122437908
12.966164,79.290142,187,327.02234350790536
12.968172,79.288805,194,328.09100130167474
12.968557,79.288559,193,323.1771354359492
12.969485,79.287846,194,318.77522997488546
12.970298,79.287115,197,318.76731127789185
12.970626,79.28682,197,318.7640363767921
12.971422,79.286104,192,318.76766242379165
12.971909,79.285666,191,312.8268921372709
12.972385,79.285139,191,305.7296170360552
12.972596,79.284838,189,298.57095149797624
12.972821,79.284414,189,289.2258294813361
12.973117,79.283543,191,289.2368563570358
12.973539,79.282302,195,302.30527175945156
12.973661,79.282104,195,307.61234862331094
12.973902,79.281783,195,315.514972782903
12.974281,79.281401,196,315.40181995434637
12.974365,79.281316,196,322.8944547721297
12.975174,79.280688,192,322.91780563222915
12.975379,79.280529,192,322.91951784405114
12.976132,79.279945,191,322.85061543864623
12.976541,79.279627,191,322.968324789162
12.97682,79.279411,189,322.8845558947042
12.978458,79.278139,189,322.8914228906739
12.980193,79.276792,188,322.7570120218603
12.980566,79.276501,191,322.68766734507517
12.980745,79.276361,191,322.62144378993133
12.98087,79.276263,191,322.82117057324854
12.981064,79.276112,191,322.6256724372423
12.98161,79.275684,191,324.2811975397607
12.981755,79.275577,190,323.99945925924095
12.981869,79.275492,190,322.04762611435734
12.98236,79.275099,190,323.36816446183747
12.984124,79.273753,192,323.30821216108933
12.984141,79.27374,192,323.2379043436621
12.984261,79.273648,195,323.39430000342594
12.984728,79.273292,194,321.40074507419797
12.985342,79.272789,196,314.95363918554847
12.985557,79.272568,196,304.440859280721
12.9857,79.272354,195,295.5076010331001
12.985879,79.271969,193,291.6408140238408
12.986283,79.270924,194,291.1061228453567
12.988153,79.265952,192,290.471835072227
12.988647,79.264594,192,291.6948079381202
12.989313,79.262876,194,290.66019391253917
12.989604,79.262084,196,290.57929590589214
12.989829,79.261469,198,291.04914635515985
12.989865,79.261373,198,291.2065677393757
12.990034,79.260926,198,291.1921125601684
12.990762,79.258999,190,291.5959541280788
12.990897,79.258649,195,291.5297922658258
12.991188,79.257892,195,291.58657390457097
12.991513,79.257049,195,291.5872609774415
12.991641,79.256717,195,291.54710466008675
12.991858,79.256153,198,291.9573702082358
12.992538,79.254422,203,291.9550626568512
12.992756,79.253867,203,299.23077923444026
12.993009,79.253403,203,297.042111224493
12.993104,79.253212,201,296.58549882544963
12.993242,79.252929,201,295.82403529140413
12.993474,79.252437,200,296.6669433853234
12.995198,79.248914,198,296.30428896674914
12.995395,79.248505,198,297.8474654014428
12.995517,79.248268,198,298.6942395365721
12.995693,79.247938,198,296.3480659434217
12.996829,79.245584,204,297.3473903669436
12.996893,79.245457,204,224.2566502630612
12.996746,79.24531,204,222.84189363663086
12.996145,79.244738,203,220.61424012564183
12.994419,79.243219,203,221.76887827802264
12.993292,79.242186,205,219.4808905966819
12.992768,79.241743,205,222.06246411633435
12.992308,79.241317,205,218.25804953012155
12.991532,79.240689,199,216.50358605244833
12.990268,79.239729,195,242.17523289642753
12.99025,79.239694,195,218.16074310654858
12.990157,79.239619,195,214.40810457713854
12.989366,79.239063,193,211.77668629673292
12.988224,79.238337,196,218.23339781357572
12.987686,79.237902,195,208.50903114700102
12.986432,79.237203,199,216.43225564060404
12.985999,79.236875,199,206.66845803458813
12.985578,79.236658,197,201.8852898987646
12.983339,79.235735,198,199.6647453991411
12.980664,79.234754,198,197.7147731412892
12.980182,79.234596,198,203.1467772123062
12.979252,79.234188,196,208.5435726956998
12.978874,79.233977,196,212.79022163822862
12.978275,79.233581,193,212.81639887982794
12.977935,79.233356,193,212.83734000473055
12.97763,79.233154,195,215.49886910753162
12.977533,79.233083,195,215.6402862438213
12.977234,79.232863,193,215.63231247028688
12.976697,79.232468,192,216.0023072761381
12.976123,79.23204,190,215.88550451659586
12.97556,79.231622,190,221.26937051484774
12.975208,79.231305,190,238.18971181160026
12.973984,79.22928,186,226.84581735871703
12.973508,79.228759,188,229.8384403096836
12.97292,79.228044,188,225.81515752470074
12.972705,79.227817,188,216.40663775693614
12.972631,79.227761,188,230.26302532999196
12.971219,79.226018,193,235.1946427863766
12.971051,79.22577,192,239.49741629056854
12.97102,79.225716,192,248.42949190162062
12.970926,79.225472,192,262.0065199099568
12.9709,79.225282,192,265.42390101028167
12.970833,79.224423,192,264.1094572357691
12.970685,79.222951,194,270.515791253828
12.970689,79.222495,193,292.31684387918796
12.970711,79.22244,193,275.2922088657982
12.970762,79.221875,193,276.3469338492018
12.970793,79.221589,192,266.22960017431757
12.970772,79.221262,192,260.6062120035832
12.970476,79.219426,194,245.3261852173278
12.970399,79.219254,194,225.12962870775178
12.969653,79.218485,195,238.0151454862018
12.96944,79.218135,195,254.2795632692508
12.96909,79.216859,192,257.0499724740272
12.968943,79.216203,191,262.78546715368043
12.968849,79.215441,192,264.0644966281627
12.968772,79.214681,191,236.94613295328008
12.968746,79.21464,191,264.02999947321825
12.96857,79.212913,195,261.5687639571757
12.968505,79.212463,194,260.7280667917633
12.968379,79.211671,194,264.86582554100823
12.96836,79.211454,192,264.2921496686872
12.968345,79.2113,192,269.1354807627692
12.968338,79.210824,191,268.73579839961474
12.968336,79.210731,191,269.5617358673667
12.968327,79.209524,190,273.25098698126027
12.968387,79.20844,191,273.2125867260442
12.96844,79.207471,193,271.42555818688663
12.968461,79.206605,195,268.7220607521292
12.968459,79.206513,195,269.2463171914462
12.968452,79.205967,195,269.0741968338509
12.968448,79.205713,195,267.9513698457081
12.968372,79.203533,196,263.09581192835276
12.968313,79.203033,194,253.90133987044095
12.968142,79.202425,195,255.77141173854534
12.96795,79.201648,194,260.3067819021892
12.967818,79.200855,194,267.26912273948153
12.967734,79.199048,195,269.901050870548
12.967731,79.197269,195,269.36587687198914
12.967721,79.196342,197,266.25257574919664
12.967658,79.195355,198,275.0678495132468
12.967686,79.195031,198,278.36461424960635
12.967878,79.193691,201,277.85621224321767
12.968029,79.192568,202,277.7704969975987
12.968227,79.191079,200,276.9408946397097
12.968483,79.188921,202,273.44183291630196
12.968531,79.188102,201,271.3816249872358
12.968569,79.186485,201,271.34624246510475
12.968575,79.186223,201,268.4382817676006
12.968553,79.185395,201,271.13192689686093
12.96859,79.183473,198,263.87900942696416
12.968386,79.181521,198,271.1494538154156
12.968425,79.179526,195,268.8084225824321
12.968416,79.179082,198,264.70132471604364
12.968385,79.178739,198,255.29556260037612
12.967995,79.177214,198,257.46929149233495
12.967854,79.176563,200,261.5275280598858
12.967818,79.176315,200,263.2430626220552
12.967759,79.175804,200,258.96854813408953
12.967668,79.175325,200,255.3244998814882
12.967154,79.173311,203,255.94169406333623
12.96696,79.172516,203,258.2025178442273
12.966868,79.172064,204,260.9306789061231
12.966784,79.171524,204,252.82312485913656
12.96649,79.170548,204,250.51912598529606
12.965774,79.168471,200,253.5801763126389
12.965662,79.168081,201,272.9108225886657
12.965695,79.167415,203,274.00225247036633
12.965719,79.167063,203,278.3602000826954
12.965777,79.166658,203,278.30027081013174
12.965836,79.166243,206,278.1056872082736
12.965914,79.165681,205,278.07727279385557
12.965927,79.165587,205,278.0674986906106
12.966098,79.164349,203,280.0733088082675
12.966183,79.163858,200,280.2489028256265
12.966485,79.162144,200,282.4332646664956
12.966621,79.161511,202,286.0923573891713
12.966919,79.160451,202,284.5437073043625
12.967391,79.158584,208,284.36227697401665
12.967782,79.157017,208,287.0413808786906
12.968035,79.15617,211,297.16173382971346
12.968062,79.156116,211,282.28020180453285
12.968104,79.155918,211,272.84679436662714
